query,title,link,published,snippet
filariasis India,Elephantiasis in India: Disfiguring disease caused by mosquito bite - Times of India,https://news.google.com/rss/articles/CBMi-gFBVV95cUxNaVR0VDdKX2JZVGREV2lOM09qbmhWLWFDT1Bta3R0RWZZTzlIZ05TbTNUM3BJbm0wN0ZBMEV0OVQwNk55OWl4R0dRdm9PQUllVmplekFjaHh0RFJrVGlCVXMxd2dqS0FKZjcxOTN4eTFkUDhXSXlxV3ptQ04zVUtNMGNjYjRzSlJXYmlha2VLY2NiQmxsMnQ5THpaRXNfRC1kenl3c3dJeXNwX25aRFZ4bjNVQktMWGQxTzE5Skc3SkNqVnl3YjRjYi1xYlduZVdjZkFCRkVDZzF2ajJxbWlYUmxQd2luRDRIc3BRZjhtYkVORm1BaVd0MGhR0gH_AUFVX3lxTFBkdUpQaUUyMEE5UEEzOTFXSC1hNjB5ZTlKOVhlcFhQb3g4MVRPNGgxLWIwSXQwOU55N1NHVTJIMWt1V1dWQ04tbGo4eEpqT3RYZ2h5ajk4RkQxZFRhRWRBLW0xMGQtM1p3RjlFYmNXNV9iNWItSV9HckdXcWY1ZEMxWXlUWmlrQ0dsd2o4RUhpWXR3LWJ6elNlaUNEQzFINmlQMVhpQmw0V2wxVXJBb3V2YlVsWWRxTnJJZjhaNmxPQlJ2Xzk2VkJVT0lMMEZfZFduTU0tMTF0ODVrRFlRcTFZVUZiZGFSdGxTdjhleGo1QXZkeldjTnBNWGZNTHRtOA?oc=5,2023-07-27,"<a href=""https://news.google.com/rss/articles/CBMi-gFBVV95cUxNaVR0VDdKX2JZVGREV2lOM09qbmhWLWFDT1Bta3R0RWZZTzlIZ05TbTNUM3BJbm0wN0ZBMEV0OVQwNk55OWl4R0dRdm9PQUllVmplekFjaHh0RFJrVGlCVXMxd2dqS0FKZjcxOTN4eTFkUDhXSXlxV3ptQ04zVUtNMGNjYjRzSlJXYmlha2VLY2NiQmxsMnQ5THpaRXNfRC1kenl3c3dJeXNwX25aRFZ4bjNVQktMWGQxTzE5Skc3SkNqVnl3YjRjYi1xYlduZVdjZkFCRkVDZzF2ajJxbWlYUmxQd2luRDRIc3BRZjhtYkVORm1BaVd0MGhR0gH_AUFVX3lxTFBkdUpQaUUyMEE5UEEzOTFXSC1hNjB5ZTlKOVhlcFhQb3g4MVRPNGgxLWIwSXQwOU55N1NHVTJIMWt1V1dWQ04tbGo4eEpqT3RYZ2h5ajk4RkQxZFRhRWRBLW0xMGQtM1p3RjlFYmNXNV9iNWItSV9HckdXcWY1ZEMxWXlUWmlrQ0dsd2o4RUhpWXR3LWJ6elNlaUNEQzFINmlQMVhpQmw0V2wxVXJBb3V2YlVsWWRxTnJJZjhaNmxPQlJ2Xzk2VkJVT0lMMEZfZFduTU0tMTF0ODVrRFlRcTFZVUZiZGFSdGxTdjhleGo1QXZkeldjTnBNWGZNTHRtOA?oc=5"" target=""_blank"">Elephantiasis in India: Disfiguring disease caused by mosquito bite</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font>"
filariasis India,"Living With Lymphatic Filariasis: Stigma, Struggle And Tenuous Survival For Thousands In India - NDTV",https://news.google.com/rss/articles/CBMixwFBVV95cUxOdG1ITG1PQjBJeDRBRnpOQW5QaTE4dm9EczJkckxRQTh6eEQycEItWWdzbmpVY3lIOVRmc1kxazZNQW5Cc2F1Ty1JRGdnSFpicTRFLUF1aWpfVjdLRnZGR3RLVTE2QkRTam4tQXJ5a0lRQWtqcHRwbWhOSXlJWWtuejJGamNRenQ5ZlpjOHFCUF9fZWxOa2pFOGo2aS1Qcm50Um4ybU4tQnNOOUtKTXg2c3hsWV9PZkIwNlc2UHc5QV9kdG9DbmJR0gHMAUFVX3lxTE9BRUZLUkNRV2VMTjUyUmczUTQ3MlJpU2NyUGNKWXNfZnllWHl4Xy1Kd2pNbFNJVlRWbGZ6XzVkczhIeENmNFBGQ3ozWEJ5WkRRZzB6a3k4RWxMeWtscGtXOVlhMVc3dTBwbHE4SHptVHc1QXpoVk9lbHhNOXFPNmFjd01hbzQweEhwRmxFWHRCTnZpVVJvY2dvUlA5aUREZUdKX1JyWnpQdmxuU3paNzZZVnpQV1dkTm5uNnRiQkE4S1kzbkFHb1RhLU1mUA?oc=5,2024-03-11,"<a href=""https://news.google.com/rss/articles/CBMixwFBVV95cUxOdG1ITG1PQjBJeDRBRnpOQW5QaTE4dm9EczJkckxRQTh6eEQycEItWWdzbmpVY3lIOVRmc1kxazZNQW5Cc2F1Ty1JRGdnSFpicTRFLUF1aWpfVjdLRnZGR3RLVTE2QkRTam4tQXJ5a0lRQWtqcHRwbWhOSXlJWWtuejJGamNRenQ5ZlpjOHFCUF9fZWxOa2pFOGo2aS1Qcm50Um4ybU4tQnNOOUtKTXg2c3hsWV9PZkIwNlc2UHc5QV9kdG9DbmJR0gHMAUFVX3lxTE9BRUZLUkNRV2VMTjUyUmczUTQ3MlJpU2NyUGNKWXNfZnllWHl4Xy1Kd2pNbFNJVlRWbGZ6XzVkczhIeENmNFBGQ3ozWEJ5WkRRZzB6a3k4RWxMeWtscGtXOVlhMVc3dTBwbHE4SHptVHc1QXpoVk9lbHhNOXFPNmFjd01hbzQweEhwRmxFWHRCTnZpVVJvY2dvUlA5aUREZUdKX1JyWnpQdmxuU3paNzZZVnpQV1dkTm5uNnRiQkE4S1kzbkFHb1RhLU1mUA?oc=5"" target=""_blank"">Living With Lymphatic Filariasis: Stigma, Struggle And Tenuous Survival For Thousands In India</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NDTV</font>"
filariasis India,State’s fight against filariasis nears end - Times of India,https://news.google.com/rss/articles/CBMitwFBVV95cUxQODBFRmdGSk9BZEgwdkctM21Db1BnMmtnR1NmejZncm9UNFV0N0kyNmQ3OFVfUlRMbG40V2dtNEd4b29hLVBmd08zRFkzNzM4ZGlPcFhTalB5WVhxbTNQZEhRODJZVThwbEpWdHlUd19sTmRDUDJQaFVZU3d1Zmc4SmhEdlJtRVNYY1pldTdLNFVnMm1QU00temR5MlktTkdDSU9SUU44a1lOS1lWSDJyNkxudVNRbkHSAbwBQVVfeXFMTTBjaXNwRGZ2TFdKaEVaS1BCNGYxbHhnWVY0T09GNUIyTkhTUnVhbHVtSWNSTjE2QnFBMmt4LW94YzZ1VDJmVzhRSUdjYWpBSTZkbnNhQ2tEOVR3ZFBaZ09Mc1gxSl9SaUhSa292ek5NbFVfLThtU08zd2lUNTRzUmt6LThTMmFZb1NpODdYRFJTT1YwckQ2Qk0zQkhOOWhnWDFhOXVySkE1NmNsWjczV0hFZGM1ZHdrTU9TWHY?oc=5,2024-04-20,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxQODBFRmdGSk9BZEgwdkctM21Db1BnMmtnR1NmejZncm9UNFV0N0kyNmQ3OFVfUlRMbG40V2dtNEd4b29hLVBmd08zRFkzNzM4ZGlPcFhTalB5WVhxbTNQZEhRODJZVThwbEpWdHlUd19sTmRDUDJQaFVZU3d1Zmc4SmhEdlJtRVNYY1pldTdLNFVnMm1QU00temR5MlktTkdDSU9SUU44a1lOS1lWSDJyNkxudVNRbkHSAbwBQVVfeXFMTTBjaXNwRGZ2TFdKaEVaS1BCNGYxbHhnWVY0T09GNUIyTkhTUnVhbHVtSWNSTjE2QnFBMmt4LW94YzZ1VDJmVzhRSUdjYWpBSTZkbnNhQ2tEOVR3ZFBaZ09Mc1gxSl9SaUhSa292ek5NbFVfLThtU08zd2lUNTRzUmt6LThTMmFZb1NpODdYRFJTT1YwckQ2Qk0zQkhOOWhnWDFhOXVySkE1NmNsWjczV0hFZGM1ZHdrTU9TWHY?oc=5"" target=""_blank"">State’s fight against filariasis nears end</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font>"
filariasis India,India plans to eliminate lymphatic filariasis (LF) by 2027 - Healthcare Radius,https://news.google.com/rss/articles/CBMilwFBVV95cUxOTkhWbXpQNGl3NXZYd0VYYy12ODhVa0cxQ1FUdjk1b0hwOE9QRVNuMUE1azBDY2I4U0EteEd4R3YwOTZfYzBEa1FFaE1VSUFJcHpHcGhqNHoxemduV3NwVkxQZFJ2M2pLNnlZOGNwZEhZazlYUnlVX0hZaUQxRXdSR1V5NmM4RmhXR2FJZE1lUEtoUWRadENn?oc=5,2023-01-16,"<a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxOTkhWbXpQNGl3NXZYd0VYYy12ODhVa0cxQ1FUdjk1b0hwOE9QRVNuMUE1azBDY2I4U0EteEd4R3YwOTZfYzBEa1FFaE1VSUFJcHpHcGhqNHoxemduV3NwVkxQZFJ2M2pLNnlZOGNwZEhZazlYUnlVX0hZaUQxRXdSR1V5NmM4RmhXR2FJZE1lUEtoUWRadENn?oc=5"" target=""_blank"">India plans to eliminate lymphatic filariasis (LF) by 2027</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Healthcare Radius</font>"
filariasis India,Eliminating elephantiasis remains challenge for TN - The New Indian Express,https://news.google.com/rss/articles/CBMixAFBVV95cUxNSkJ1alpqNHNBbVloeU1icWRibGlpTHdIOTdzWHJKdkJvM1psRHNyVi1JUF9WMXdyVld6aUZXSmV4N0NLZlFPVzlhOHkyM3ZkZ1Utb1RkMVB3TGF0WHN5QnZIbDA1OE8ycFZzRW9XM0hYZTJLQlNDZ1hDcEZxanpDMzBFQUxtdUFCbjF0VXktY1psanM3T253bnVGZVUzY21GRm02UzNWb081QWVmZzdrTFQ1OWtmTXhwX0xZd0UyZ1l4Y2xv0gHSAUFVX3lxTE1jNWVBMGVKU3NRSExURzJMbE1SOE5sMjNXdWRSXzU5SU9NUklLempCcnU0UUE4dHdlaFRtRUsta2lBVFVMZkJ0R2xfekFORG5UWGdBNXBSdHVaVl9ZUVliR2NyZ2UyS3JFbG14dWlWcHc3SS04R0pyR1pQUFg1TnFjUHJmTWhZdmdyX3NZT0h4dFM3QXNzalRxRmtrMXlCajUyeGlBdEN4cEoyUWdZRi1QMFVvTnFFVjVGYVJIU3BURDRaQlRLNk5maVhLdlUxdi1tQQ?oc=5,2023-02-16,"<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxNSkJ1alpqNHNBbVloeU1icWRibGlpTHdIOTdzWHJKdkJvM1psRHNyVi1JUF9WMXdyVld6aUZXSmV4N0NLZlFPVzlhOHkyM3ZkZ1Utb1RkMVB3TGF0WHN5QnZIbDA1OE8ycFZzRW9XM0hYZTJLQlNDZ1hDcEZxanpDMzBFQUxtdUFCbjF0VXktY1psanM3T253bnVGZVUzY21GRm02UzNWb081QWVmZzdrTFQ1OWtmTXhwX0xZd0UyZ1l4Y2xv0gHSAUFVX3lxTE1jNWVBMGVKU3NRSExURzJMbE1SOE5sMjNXdWRSXzU5SU9NUklLempCcnU0UUE4dHdlaFRtRUsta2lBVFVMZkJ0R2xfekFORG5UWGdBNXBSdHVaVl9ZUVliR2NyZ2UyS3JFbG14dWlWcHc3SS04R0pyR1pQUFg1TnFjUHJmTWhZdmdyX3NZT0h4dFM3QXNzalRxRmtrMXlCajUyeGlBdEN4cEoyUWdZRi1QMFVvTnFFVjVGYVJIU3BURDRaQlRLNk5maVhLdlUxdi1tQQ?oc=5"" target=""_blank"">Eliminating elephantiasis remains challenge for TN</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New Indian Express</font>"
filariasis India,UP set to beat filaria in 76% of endemic blocks - Times of India,https://news.google.com/rss/articles/CBMivgFBVV95cUxPNU9LV3h6UHQyWU9WTkEzcV95aXRyc2tYNGRienNYdGpId2pzekgtamo5aHlzbXppTm1rOGdhWWdtSUM2SVEwblQ3aHQ1OXVVblJJSGxrWURNM1p4YVUxZ3lNMERhVUNxUnRjS2hZY3J4azVOZWgxTXFjYzVzSzdNdFAxNi0wb0ctdU03Q0x6Qi1ab2dpWHFsVXJRRUtxbWRsZlBIdWYwYXVVTGljbXZHM0RtOTdmOHNubGNETkxR0gHDAUFVX3lxTE11UmlGSFlyMzRJZFZhWW1xTDZwSjlBSE5zaHhPbzVNZzNqWE01M0lLbnQ2UFRCVFc4M0hFbC1JTEpFZFdpSTg2VTdBVmZQVFdJdjlWLW1hRmstT1RfYW5LNUlrT1cybXU3TGVlakFNQmdDdnQ4NE1aZkhoay0zdlBOWUV4SExBYllLX2ZGN3JuajdYYlJtYmNJR0FlclVGZVZmbnBhQXFmYmYzQUpFSUxOUXJRMnh3bDRBQkZZbkpuMWJqbw?oc=5,2024-03-06,"<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxPNU9LV3h6UHQyWU9WTkEzcV95aXRyc2tYNGRienNYdGpId2pzekgtamo5aHlzbXppTm1rOGdhWWdtSUM2SVEwblQ3aHQ1OXVVblJJSGxrWURNM1p4YVUxZ3lNMERhVUNxUnRjS2hZY3J4azVOZWgxTXFjYzVzSzdNdFAxNi0wb0ctdU03Q0x6Qi1ab2dpWHFsVXJRRUtxbWRsZlBIdWYwYXVVTGljbXZHM0RtOTdmOHNubGNETkxR0gHDAUFVX3lxTE11UmlGSFlyMzRJZFZhWW1xTDZwSjlBSE5zaHhPbzVNZzNqWE01M0lLbnQ2UFRCVFc4M0hFbC1JTEpFZFdpSTg2VTdBVmZQVFdJdjlWLW1hRmstT1RfYW5LNUlrT1cybXU3TGVlakFNQmdDdnQ4NE1aZkhoay0zdlBOWUV4SExBYllLX2ZGN3JuajdYYlJtYmNJR0FlclVGZVZmbnBhQXFmYmYzQUpFSUxOUXJRMnh3bDRBQkZZbkpuMWJqbw?oc=5"" target=""_blank"">UP set to beat filaria in 76% of endemic blocks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font>"
filariasis India,Patients lead charge against lymphatic filariasis in Bihar - ET HealthWorld,https://news.google.com/rss/articles/CBMixAFBVV95cUxPcEZKRU9feWJhYmVvU21DTm1leHJ0alNmQ0x5bEZnUXR0aWZKQ3pxNmdXZ2hsbURRQ3JLS1ZEOFUzeXRTQ3ZlT21LWFJFNlU5NnpsTjRnYkJOU0ZIanl4Y1BRbTV6dnBENFJmVnVXOVRXVlV4ZzA0emppMjlIU2o0YmV6aFdlT1hSb25RWldwaFYwaThiVmc1NmJ4b1NSX2QyWGdKcmwwbEoza1RFNU9NaEo1LWlxV0NHLVNsVU9WMGRXMlRv0gHKAUFVX3lxTFB5T3FVM054Sl94OXRBUkhzR1FJNTRnWjBuQ0tCUllTYk5OVC1PcjAwUnFBU3dNX0I1S01BdlR0dXRiSXN1aGRFUkp0eFN6c2t6NWhqYUNrSTZPZ1ZkZVg1MGd6WkVqX0x1cEY5U3NIS0haX29vaUJHT2FTaW5JX0Etd1dzZnVCMEZqSW5JaEtGdG9Bc1kwQkVnLWwxNi13Qlp2aUJkNktHaHZFU3F3aEJqMHRRUmNSUFF2NEFSQ3BObzNqNWNHUXVZdVE?oc=5,2024-03-15,"<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxPcEZKRU9feWJhYmVvU21DTm1leHJ0alNmQ0x5bEZnUXR0aWZKQ3pxNmdXZ2hsbURRQ3JLS1ZEOFUzeXRTQ3ZlT21LWFJFNlU5NnpsTjRnYkJOU0ZIanl4Y1BRbTV6dnBENFJmVnVXOVRXVlV4ZzA0emppMjlIU2o0YmV6aFdlT1hSb25RWldwaFYwaThiVmc1NmJ4b1NSX2QyWGdKcmwwbEoza1RFNU9NaEo1LWlxV0NHLVNsVU9WMGRXMlRv0gHKAUFVX3lxTFB5T3FVM054Sl94OXRBUkhzR1FJNTRnWjBuQ0tCUllTYk5OVC1PcjAwUnFBU3dNX0I1S01BdlR0dXRiSXN1aGRFUkp0eFN6c2t6NWhqYUNrSTZPZ1ZkZVg1MGd6WkVqX0x1cEY5U3NIS0haX29vaUJHT2FTaW5JX0Etd1dzZnVCMEZqSW5JaEtGdG9Bc1kwQkVnLWwxNi13Qlp2aUJkNktHaHZFU3F3aEJqMHRRUmNSUFF2NEFSQ3BObzNqNWNHUXVZdVE?oc=5"" target=""_blank"">Patients lead charge against lymphatic filariasis in Bihar</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ET HealthWorld</font>"
filariasis India,India strengthens efforts to eliminate Lymphatic Filariasis by 2027 - BioSpectrum India,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQUGUtNkw5eXNDdUk1Y2ZEMEJ0VTUyNk5aR2paeXNrRlR0LVgzUHpqaWI1b3JDV3hRZER4WFFmOE1pYUIwVnp1OEptNzMtb3ZiSklId3liN21NeUVwMVc0U1lSQlYwOWJpQlF4UmE3WHNaWFdOTXdsUnBkY2lNbHhtUEJsZG9HRW5kek9SRGZlaGwwVjRxZkVkeXdrVWN3QnFwOVppNzJOTGtiZkRVMW9lU010ZWtOUGpEdFJj?oc=5,2023-02-10,"<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxQUGUtNkw5eXNDdUk1Y2ZEMEJ0VTUyNk5aR2paeXNrRlR0LVgzUHpqaWI1b3JDV3hRZER4WFFmOE1pYUIwVnp1OEptNzMtb3ZiSklId3liN21NeUVwMVc0U1lSQlYwOWJpQlF4UmE3WHNaWFdOTXdsUnBkY2lNbHhtUEJsZG9HRW5kek9SRGZlaGwwVjRxZkVkeXdrVWN3QnFwOVppNzJOTGtiZkRVMW9lU010ZWtOUGpEdFJj?oc=5"" target=""_blank"">India strengthens efforts to eliminate Lymphatic Filariasis by 2027</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BioSpectrum India</font>"
filariasis India,"Without Easy Access to Clean Water, How Can Communities Fight Water‑Related Diseases? - The Swaddle",https://news.google.com/rss/articles/CBMirwFBVV95cUxPeDNIbi1Cd2VHLVBBM1NqdWkzNjZ2c29oYWczOVg1YTNBejFLSVNuS1NkVE9DaEdrbzlzWUdOajhaclgzd1BEd2o1MEVxNjB2WlkyMnZSR1RKSHRNNkRDT01RWUJENVlkcFVFSHhKaThNNXQzdlA0dDJFRU8wLTFVcV9lZFdzNlRRX0wtYi1yRjZrbzJwdXY5UjJ6X1FpcVBHaXFsUE5SRmQ2VjNfaWRV?oc=5,2021-04-19,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxPeDNIbi1Cd2VHLVBBM1NqdWkzNjZ2c29oYWczOVg1YTNBejFLSVNuS1NkVE9DaEdrbzlzWUdOajhaclgzd1BEd2o1MEVxNjB2WlkyMnZSR1RKSHRNNkRDT01RWUJENVlkcFVFSHhKaThNNXQzdlA0dDJFRU8wLTFVcV9lZFdzNlRRX0wtYi1yRjZrbzJwdXY5UjJ6X1FpcVBHaXFsUE5SRmQ2VjNfaWRV?oc=5"" target=""_blank"">Without Easy Access to Clean Water, How Can Communities Fight Water‑Related Diseases?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Swaddle</font>"
filariasis India,Surgery-free cure of filariasis in Kashi now - Times of India,https://news.google.com/rss/articles/CBMivAFBVV95cUxPUDlHdEdrTEpNYnJiWjJWMUNUcGEwdUxrR24xY25fck9FZ2NzZVllZGlxMnRmSXFCRS1WTW4wWExDNlpXZkE3WGxKTEl0U0c1eWNtSTRLMHVGdkF0NWI4ZHJ5dmtzdlNKb2dVczA4NVZ4aHJiTmZ5UE9mdEpXSWJCRkJuYXYzYlFndEhQV3drLU5ReVhNQ2dFTFdNc2tjY19oazV3Z19PUExZYm5tbnptVmtGTUxCV2tLTGV1R9IBwgFBVV95cUxPclhtQ1draEdfeWsyd0dOMU1wNXV6cUItTm54MTJndjhNUlg5ZTF0Q2VxcnJobmtxc1hfMWFvNTRUcWxzR3Z3V0JOcE03Q2tyd3d6WUZnVGJPTkdKT25CMERNcDA1X01KSjR4c3BrMkdQZHUyZkRqUjh1Mk1SWUVjemdFYVRhek9pRmo0eE04NXNUbjI0eExwLWtmRkhrQll6ckJsNm93THU0c0F5RzMyQVZnMk85eW53SVFSQ25wU0dtdw?oc=5,2023-05-20,"<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxPUDlHdEdrTEpNYnJiWjJWMUNUcGEwdUxrR24xY25fck9FZ2NzZVllZGlxMnRmSXFCRS1WTW4wWExDNlpXZkE3WGxKTEl0U0c1eWNtSTRLMHVGdkF0NWI4ZHJ5dmtzdlNKb2dVczA4NVZ4aHJiTmZ5UE9mdEpXSWJCRkJuYXYzYlFndEhQV3drLU5ReVhNQ2dFTFdNc2tjY19oazV3Z19PUExZYm5tbnptVmtGTUxCV2tLTGV1R9IBwgFBVV95cUxPclhtQ1draEdfeWsyd0dOMU1wNXV6cUItTm54MTJndjhNUlg5ZTF0Q2VxcnJobmtxc1hfMWFvNTRUcWxzR3Z3V0JOcE03Q2tyd3d6WUZnVGJPTkdKT25CMERNcDA1X01KSjR4c3BrMkdQZHUyZkRqUjh1Mk1SWUVjemdFYVRhek9pRmo0eE04NXNUbjI0eExwLWtmRkhrQll6ckJsNm93THU0c0F5RzMyQVZnMk85eW53SVFSQ25wU0dtdw?oc=5"" target=""_blank"">Surgery-free cure of filariasis in Kashi now</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times of India</font>"
filariasis India,India witnesses decline in vector-borne tropical diseases in last 2 years - Business Standard,https://news.google.com/rss/articles/CBMizwFBVV95cUxORHpVWkVsdnJBeERmSU0ybHVvamgzRDNtR0ZQYWVLcy1ncWoxYnBlMGVRdGl6M0dUOGpCMFFBOGxVWmY0VVo4SDFvTjR4TjNadi1WU2dzaHEyRGxYclh1OUF6UHFlRjc5a0pHalBORHNKbzdRdHVOSlE5U0NJdmpMUml2VDQwRkQ2ZnBSamZ4WlVzX3IzMjhGZmpqRW4wdWtQOGFuZUw0TzJfU09tbG1TaG1iY0hRd3VvRzNqY21INkJjRW16NzhIWTFSeGQtUGfSAdQBQVVfeXFMT2NmbzZSNWlMWDZOc1R3WkxRWTUwOU1pdGlWRVpDRDRNdG95UUd1cGFCemlpNWt6TXVNUXFJRVBfc1d2MmFwU1hzTURBWENLS040RTJlVWV0QllCLW9LTHVxeXVZeFpXbW85NHVIWTU0TWd2TklBRGszRTBnRkNXVGZ1TGF3ZzJOaGdPeXdFVUsyaTZqM0h6QnJJQ0NCQnFMWlpYbG1reEpJU1ZodUtoRl9jQVZOTUtyQ1dhQTkzLVRXMjlKbXpSOHI2Yk56WEdNV21ZWE4?oc=5,2024-02-11,"<a href=""https://news.google.com/rss/articles/CBMizwFBVV95cUxORHpVWkVsdnJBeERmSU0ybHVvamgzRDNtR0ZQYWVLcy1ncWoxYnBlMGVRdGl6M0dUOGpCMFFBOGxVWmY0VVo4SDFvTjR4TjNadi1WU2dzaHEyRGxYclh1OUF6UHFlRjc5a0pHalBORHNKbzdRdHVOSlE5U0NJdmpMUml2VDQwRkQ2ZnBSamZ4WlVzX3IzMjhGZmpqRW4wdWtQOGFuZUw0TzJfU09tbG1TaG1iY0hRd3VvRzNqY21INkJjRW16NzhIWTFSeGQtUGfSAdQBQVVfeXFMT2NmbzZSNWlMWDZOc1R3WkxRWTUwOU1pdGlWRVpDRDRNdG95UUd1cGFCemlpNWt6TXVNUXFJRVBfc1d2MmFwU1hzTURBWENLS040RTJlVWV0QllCLW9LTHVxeXVZeFpXbW85NHVIWTU0TWd2TklBRGszRTBnRkNXVGZ1TGF3ZzJOaGdPeXdFVUsyaTZqM0h6QnJJQ0NCQnFMWlpYbG1reEpJU1ZodUtoRl9jQVZOTUtyQ1dhQTkzLVRXMjlKbXpSOHI2Yk56WEdNV21ZWE4?oc=5"" target=""_blank"">India witnesses decline in vector-borne tropical diseases in last 2 years</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>"
filariasis India,From Neglect to Equity – Lymphatic Filariasis Morbidity Management and Rehabilitation – an Indian Experience - Amrita Vishwa Vidyapeetham,https://news.google.com/rss/articles/CBMizgFBVV95cUxQMHZnLWItVXBIUFpQdFJZS1FrOHIwLW1FdF9LVlFHTGNUSkZhS0dGXzRJOEZfUGlqV1NpaVNjdU9tRkpKVUMyOVE5VGh3SW15ZXlvNURTSklGMVloeW5FQU50ZUZSb0hCY0g1dllXT2o4SDF1Vk1jY3ZMaFo2RFlaRzlqeUcyT1ZBU2hVNHFBbWFpUmpaMEh0RGY5MTRMX1N3VUIxMXlvNm9YSk9Hay1ERTlTdGhQYzg0dDlxdjFPZkk3LXM3N3NqVDB4T1h5QQ?oc=5,2019-11-20,"<a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxQMHZnLWItVXBIUFpQdFJZS1FrOHIwLW1FdF9LVlFHTGNUSkZhS0dGXzRJOEZfUGlqV1NpaVNjdU9tRkpKVUMyOVE5VGh3SW15ZXlvNURTSklGMVloeW5FQU50ZUZSb0hCY0g1dllXT2o4SDF1Vk1jY3ZMaFo2RFlaRzlqeUcyT1ZBU2hVNHFBbWFpUmpaMEh0RGY5MTRMX1N3VUIxMXlvNm9YSk9Hay1ERTlTdGhQYzg0dDlxdjFPZkk3LXM3N3NqVDB4T1h5QQ?oc=5"" target=""_blank"">From Neglect to Equity – Lymphatic Filariasis Morbidity Management and Rehabilitation – an Indian Experience</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Amrita Vishwa Vidyapeetham</font>"
